index,camera,class,pos_x,pos_y,date,img_base64
1,Cam_0,defective,320,384,2023-08-10 15:14:17,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAIBAQEBAQIBAQECAgICAgQDAgICAgUEBAMEBgUGBgYFBgYGBwkIBgcJBwYGCAsICQoKCgoKBggLDAsKDAkKCgr/2wBDAQICAgICAgUDAwUKBwYHCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgr/wAARCABAAEADASIAAhEBAxEB/8QAHwAAAQUBAQEBAQEAAAAAAAAAAAECAwQFBgcICQoL/8QAtRAAAgEDAwIEAwUFBAQAAAF9AQIDAAQRBRIhMUEGE1FhByJxFDKBkaEII0KxwRVS0fAkM2JyggkKFhcYGRolJicoKSo0NTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uHi4+Tl5ufo6erx8vP09fb3+Pn6/8QAHwEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoL/8QAtREAAgECBAQDBAcFBAQAAQJ3AAECAxEEBSExBhJBUQdhcRMiMoEIFEKRobHBCSMzUvAVYnLRChYkNOEl8RcYGRomJygpKjU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6goOEhYaHiImKkpOUlZaXmJmaoqOkpaanqKmqsrO0tba3uLm6wsPExcbHyMnK0tPU1dbX2Nna4uPk5ebn6Onq8vP09fb3+Pn6/9oADAMBAAIRAxEAPwD9A50urvWkuI1dYcYb/arSmMuhXgmSzzHMMYB9utV7bUo9LuXsNRjdS4PlAjqaNMsp9UtpYpZZA7HMYJ5HtzQANpeox34voX3Iy9EbpWjozHS5ZLa9sEZboYDuPu8dqZoNrDpkMmn3TP5ucoW9KJYLm/tWtEiLvCMk56Y7+9AFvSbV2mm0mSRAknKsx4FNGnOLltBZ1ZXHyzE5H4GmmSC80JY7ON1nhO1jjGRiqq6uot/3cREsfb1oAhvtFSxWS1vr0omDtKnknFYUemElohPkr93NaGs6hea9EJ/LK+WeV9cVBFbSSRpfJOhOPmUnkYoAXxBfz+JJItR+0gtEdgiVDzitbT5XtNNj1BGVpeN/saoTT2HhjUGuip8u5X5QOgNRQalOtz9ntpFEVwQC56H8aANLWNRguljvIZpHmH39ij5QK0tLvreO2F3pjuHcYkYmsqfdoF0llassqz/ecDIqeGa10ZhbzyhUl5UnPJ9KAI77UL3S7w+WAwmbOSOKS1t3W5W9u/usf1pNTnW6uBE33FOV46+9WrWSG5iFk7gnHCA8/WgCK5gTT5jLLCSki4T5qy7GyluNUkhRceYfk9Oa2J7PU9UR7Fc7kX5Ay+lVbQtY2rRi3kN1EcOW6CgDmdH1KDxroJisVeWdGBGOmKuWd7E1nH4bewK3cbbWZjVzwXoem+GNy2spBcYy1R6hpx07xL/bAbzEL7nA7UAaCXVrDpX9n3CfvlIKMfSqM09xrbIJZUUQHIUjk1n+J9WS71KDUoLciGPHmLuxn1py63bWW3Wrey8y2KgMnmAkGgDW+1pdP56qpZONoPapUuZIruPUbeMB0YfKvpXP6V4kjXVpL37JmO4YBVz92umgeG2/eyIH8wYCoelAG5c6jd6XbprkM6u0gwV7qPSsi4u5pXfVxg+cfnGO9OE1np6/Yblvml6ZPTNUZNbksUl0baBG/R+/WgCtZTLcRKEbLY5FLNIskwtXB3dgawPh9qt3Ncb7psgg7fwrrtK0ptR1Y3TPjHRaAMqbQFNvI1+21CuFzxk4riFvFtfP0xixQv8AuhngH1r27VfDEU+kO8kPGCea8f8AH2jW2mSC+s2AYNzHmgCPQJbGxSXTNSRhdbiYsN3/AK10Xhm5uLhhpzoxcnKE1wGoXc9zqVprVs48zI89H6ACu40jUkYR6lp9wRIp+dR1X2oA39TgSeDzWz5sC/MDWZqGqQ6oRfQWpRYhlueTzW3FbpqMP2yS52pIP3hx1rA1YWmg6kbNZC1tLwCOtAH/2Q==
1,Cam_0,defective,448,384,2023-08-10 15:14:17,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAIBAQEBAQIBAQECAgICAgQDAgICAgUEBAMEBgUGBgYFBgYGBwkIBgcJBwYGCAsICQoKCgoKBggLDAsKDAkKCgr/2wBDAQICAgICAgUDAwUKBwYHCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgr/wAARCABAAEADASIAAhEBAxEB/8QAHwAAAQUBAQEBAQEAAAAAAAAAAAECAwQFBgcICQoL/8QAtRAAAgEDAwIEAwUFBAQAAAF9AQIDAAQRBRIhMUEGE1FhByJxFDKBkaEII0KxwRVS0fAkM2JyggkKFhcYGRolJicoKSo0NTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uHi4+Tl5ufo6erx8vP09fb3+Pn6/8QAHwEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoL/8QAtREAAgECBAQDBAcFBAQAAQJ3AAECAxEEBSExBhJBUQdhcRMiMoEIFEKRobHBCSMzUvAVYnLRChYkNOEl8RcYGRomJygpKjU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6goOEhYaHiImKkpOUlZaXmJmaoqOkpaanqKmqsrO0tba3uLm6wsPExcbHyMnK0tPU1dbX2Nna4uPk5ebn6Onq8vP09fb3+Pn6/9oADAMBAAIRAxEAPwD7ovzNAs7xJ5jT5EueqnNclFJP4H8RR363DNFKP3gwRx3r0zw5pthqlg91DMspc/MRzg+lYfjjwidYiGm2yxqQwJfv0NAHP3VhqEt5/b9jbO9vIdwbGAc9qpeI47/z0uzausczdxXp3g7QHh0CHSLrBMfAJHWs/wAe+FS9k0UKAtnK46nvQB53pKSaLdJq4hyC3Q/59q2NZ1yGXUY5fNVjLt37OiA1b0DwDfXTeZeNtCn5UI/xqfxJ4DurO3e+tYBJhMc8Y460AalncQ6RcIltfI4uVG6UH7v1P+etVLq6sNM1yGO8vVNvIR5koGQuawvDFjqt2slilsWYHKnOB9P0pni2z1OwszZT2nz7shy/T2oA7H4VxS2eitDIfvc5HQj/ACKm1OQLqwAPU4zUngqMXHhu2MalR5YznjLYovLJXvRJI3KngepoA1bXUIYrcSFsEcY71VvdQa7I3KeDwSc5qu6OAQKaowMUAaGn3UW1YthHv71JqZD2hj3Y3cGsyKVlmBRsEVcnkLxL5jcdzQAngzQ7PT5POuZclR3PBNR+ONI03Wb9JZB0BHy96FvXt8rC4OfUVFNNNO2+R8n3oA1dJ0+LTtDtoY1wAuFPtgf/AF6S5tIWP2hznHWpIL6GTSoEhcMEX5iOcUrtG8GCflxkn2oAzb4wyHfAenUAVWGM81b8hQjSKT/s8VVZWDH5aAE2KXyB3q4iJND9nJxjkVUAJ6Cp4MySKX4xQBC8ITPcZ71G7DGM1fvZG2lQB93NZN6yRoS+eewNAHO/Dfxze6jpUU94qYuOCkXau90y5863wT93pXjfwhvxosI0jUIfMkDfuieMDivWbC5WJdxHBIoAvOSTt2de9QX0L+UHAGM4x3qy7nhqbIpmTYV4oAzsM3UdOetIZWBwD0p0mEk259s1HIApz2oAlWZnhMYqhqCDyGKjJ+tTRzI52Z+YdRUeqNi0YoT1GaAP/9k=
1,Cam_0,defective,512,384,2023-08-10 15:14:17,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAIBAQEBAQIBAQECAgICAgQDAgICAgUEBAMEBgUGBgYFBgYGBwkIBgcJBwYGCAsICQoKCgoKBggLDAsKDAkKCgr/2wBDAQICAgICAgUDAwUKBwYHCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgr/wAARCABAAEADASIAAhEBAxEB/8QAHwAAAQUBAQEBAQEAAAAAAAAAAAECAwQFBgcICQoL/8QAtRAAAgEDAwIEAwUFBAQAAAF9AQIDAAQRBRIhMUEGE1FhByJxFDKBkaEII0KxwRVS0fAkM2JyggkKFhcYGRolJicoKSo0NTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uHi4+Tl5ufo6erx8vP09fb3+Pn6/8QAHwEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoL/8QAtREAAgECBAQDBAcFBAQAAQJ3AAECAxEEBSExBhJBUQdhcRMiMoEIFEKRobHBCSMzUvAVYnLRChYkNOEl8RcYGRomJygpKjU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6goOEhYaHiImKkpOUlZaXmJmaoqOkpaanqKmqsrO0tba3uLm6wsPExcbHyMnK0tPU1dbX2Nna4uPk5ebn6Onq8vP09fb3+Pn6/9oADAMBAAIRAxEAPwD75j1HRLPU5Q99usJI/lwPvHHpXKPNp2ieJpL1OLeZyY2ZcYB9qraZbXuq6K9zNMYvJ+6GOM1HeGDXdGaNrki6hPyRgdRQB22k3Fu6NMZ8o2Nu3kVlNqdnI8lvNtJ2nZk96xPDnimDRvDc+m6jay+YynYxBGDWI19JqTtb2JLS5zjd2/GgDpFuIbmZrZpVLrycnpVyXW01PT28PIiiTPDhuPSuWOjXsKR3JDBv+WgDDpWpHHaWsIureQBiMMc9qANSyuIZtJOkQRp50RySx6n+nFXtN1m+kto7C8lA8k/KAxORXG6trOdWiltLQxxR4ErKMBvetHxBJfefbXmkAlZMMMdM9aAOxXwfaS2nlwBtqNu69DWP4f8ACCzeI52RSVjYgAfWuvtL5re1dFUbmzt/LFQaFENMmlnmlBMn931oA53xp4QS4wqpghTxmuD0iyTRvEMjFmJK8hj9K9W1bUlaTdIvB5P0rg7TSv7S8X+YsmBxkH60AS3Vyhj/AH4YBumRiuf8UaodJ0qW5tF5A4OBnNd1480dYLaMRRcqOCB1rhfEljN/ZzQzwkZ5AoAp/D3V38YW0ovMrsbB4wSK9Ehis9K02M7c7B8i5615Houof8InJ5Ni4VpGO5TXZp4llNiktywDEUAelhyiYJ6VDc6gYOAmTjrSJeCZMIeR2JqO6Ejw7nABU+tAFO+uTMrSzDgL0FY/hGBp/EUlyi5Ud/pWleRtLbtGgySOlHhyH+zJpHmT7w4oA0dfmj1MlWXaVJx3rC1TQIbyyKAEkGtS6n81zJtxk9Kg83cMEcEUAeT+JvAWuS64k2nJuQEZ4rSn0fVbd44bqAqQABkYFeg26Wp1EGRsYHPFU/F01ulwoEYKg8N6+lAG/YbVVgy/jTriaOVCA3IbjNJp7MqMduR6+lNZYJ5AqsQDyaAKpY7topaJFWM/NjjvSA5GaAEZSW4qG6lWOPaD8x6VOR3XqOlUpoJncyswx2FAFVnZZVfPINM1MrqRVMFSO9WVs/N3Mz429jVfYUnUgZANAH//2Q==
1,Cam_0,defective,576,384,2023-08-10 15:14:17,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAIBAQEBAQIBAQECAgICAgQDAgICAgUEBAMEBgUGBgYFBgYGBwkIBgcJBwYGCAsICQoKCgoKBggLDAsKDAkKCgr/2wBDAQICAgICAgUDAwUKBwYHCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgr/wAARCABAAEADASIAAhEBAxEB/8QAHwAAAQUBAQEBAQEAAAAAAAAAAAECAwQFBgcICQoL/8QAtRAAAgEDAwIEAwUFBAQAAAF9AQIDAAQRBRIhMUEGE1FhByJxFDKBkaEII0KxwRVS0fAkM2JyggkKFhcYGRolJicoKSo0NTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uHi4+Tl5ufo6erx8vP09fb3+Pn6/8QAHwEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoL/8QAtREAAgECBAQDBAcFBAQAAQJ3AAECAxEEBSExBhJBUQdhcRMiMoEIFEKRobHBCSMzUvAVYnLRChYkNOEl8RcYGRomJygpKjU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6goOEhYaHiImKkpOUlZaXmJmaoqOkpaanqKmqsrO0tba3uLm6wsPExcbHyMnK0tPU1dbX2Nna4uPk5ebn6Onq8vP09fb3+Pn6/9oADAMBAAIRAxEAPwD71vrr+0FSMhiV+6vWpLFZG3lpGMiptCY5UVlaFa6o4TUtQkEe0ZKda6fTIIEaS/t7pZNy/Mo7GgDOC3GnoLy1uXDNnftJBWrWnqxT+0IbmRyx+dz1FDypBC8BxtmOGY9qonUjp9x/ZqS4glwTLjjPpQBa1iODS7sahZvLLA2POfHQ45prwRo8epG2Ywz/AHWx+tSrPFdN/ZU8u2N8kM3QmpIo5J5xpSzZ8ogLEG49qAETRJYtRQm0OyTgAdAfWtm70kJZtYXPEhj3RDjmjTbFUglt7qd4bgcopWq0mi6vqh8xp5dkBzIwbOBn3oA83X4izS6t/Ydxp+BIOHH866HwRqK28txZTkq0n3Sx45rg7eBtSuBqkAJeLo2K6KPVPMgjmMRV4uWyOooA1Na8QRaXIuiXZVSWzuJHzfSm6neLJpISMBQnz5J6muZ8T3y+JWi1Gxh4tmAkyeeO9XjdPrdkLZuFHGF9aAOh8N6hN4kRNsSx+QwOAclsV0bafPYapH4lt5IiA2TG7c5+lcx4Btbfwtqq3Oos0lvJ8u08c/Wut1ae1jdoyoZZsmNA3QUAWLvXJdVcahEyb0+Vjt4ApLzxTPo9lLbQzKFnjKtJs46GsXS7x9Gd9MneIGblXduMVdW0TU4Dpc0qYB3ZB6+1AHmnhbS7iO3ayCgu5OD6VNfotgZLe7fBA5wD6Uuj3d1CReWxIJXB4zUt9aO1wL28iyz+9AGH4bFzeSz6fEu23cklnGDzWlpTxaLqy6fdSlo3P3gOh6VcuI9sayxR7VYdOuTSaJoGoa1fxzSQBEjb8SfSgDo7W0m1jTjbyOV8s4hyOeeanltZrLTEub2VmuAeHzxj6fStKztP7NIjcj5l/Wr8kEdzam3mXKuuDQBx088fiK5hktVbMTjzXz0WupT7HKYrrT84Aw5J6/hVa98M2uiWzS26lAw+YHkms/w5q+ySbTdQlIB/1AKc9P8A9VAHP6ZZtZQ+TwQO4qTVFD2gYHJDVNuUQeYRgYqC4Kzw5L4Uc/WgCfSdLkvbJWLAAHvW/oaR6c3zgHJ5IrF0O+SC28hm+UE55q7Jq0CHERLetAGtqF1HNMGiY8DrVvT9QRpVeVDweg6GsjQnbU7iRX4QLkVq6Rp0k87rGMkNhRQBrXaLrMflRwcDqWrjfEuj3ek6+NUSRDEo+aMDntXo2m6FLZ2zS3CjceduOlcj43gO12I5I4oA/9k=
1,Cam_0,defective,128,448,2023-08-10 15:14:17,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAIBAQEBAQIBAQECAgICAgQDAgICAgUEBAMEBgUGBgYFBgYGBwkIBgcJBwYGCAsICQoKCgoKBggLDAsKDAkKCgr/2wBDAQICAgICAgUDAwUKBwYHCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgr/wAARCABAAEADASIAAhEBAxEB/8QAHwAAAQUBAQEBAQEAAAAAAAAAAAECAwQFBgcICQoL/8QAtRAAAgEDAwIEAwUFBAQAAAF9AQIDAAQRBRIhMUEGE1FhByJxFDKBkaEII0KxwRVS0fAkM2JyggkKFhcYGRolJicoKSo0NTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uHi4+Tl5ufo6erx8vP09fb3+Pn6/8QAHwEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoL/8QAtREAAgECBAQDBAcFBAQAAQJ3AAECAxEEBSExBhJBUQdhcRMiMoEIFEKRobHBCSMzUvAVYnLRChYkNOEl8RcYGRomJygpKjU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6goOEhYaHiImKkpOUlZaXmJmaoqOkpaanqKmqsrO0tba3uLm6wsPExcbHyMnK0tPU1dbX2Nna4uPk5ebn6Onq8vP09fb3+Pn6/9oADAMBAAIRAxEAPwD9JfCU2n6vHJZagztexj91uPTnP8qk1KEWe27iBS5iY7iBx9KqnUl0zVI9c8lV3jEmwVsXU9lrVr9us2zC/wDrGA5GaAKw8Q2+qx4soSJ0BJkY9vSmGG5khN/CC4U/vhWXM0WiXqXVtuaHPz5HWr7Xs6Lsg/49ZhlWxzn0oApX4hvsX1jblAc71PU0+1gk8lS67eMFTUqSwwOISvU/KB70XM5spFWaNst91R60AVLySSxmVUGEYfd96n0C1ntNSAkZWjcYDZxj3pbiz+1gCeP95j5MHpT9G1FhcyaZKg+0Kvy8UAV4LlN8mgahEpxz5jdfwp+kaxp8E7aFe3oVFf5SO/tUUmnG8c6ujNmIfvAzZDCqREGoXP8Aa0MKqYjlR/e+tAHTanptpfWLQqo2gEggVR0zVIbi2bTbgLuiB8vb61a0LxHb6jbs14YwYyMRxqfmFUvET2WnMNatIUR5OGjPQe9AFSW/ZlaBosy/weoNO0q6bUbhLa7GZ1OUHtVWa4gkRNStJ1LdZFZcgVp+H2sbi7GoWYWSUDaxXtQBsNbxG3EkSgzRKN49qy9YtLCFk1zTZmM27FxjgDmti7ktrKEzWcyMJlxLkdO9YcV5AjyQySgwS9frmgBZbSOBpUiuZBCwIPPWotIj03RLxReQNPFKSu2Q8Z/Cr8VsblGt2n2ADOCPvVU1G0jmt9hUiRPunPegBt0LHSb9b+CzxG2QU3duKllsrG8PmTxK4kHRjnH+FZcuoQTILW+3NL0RhW14altpoG0m5izN0V+vHbFAEOm6LZ6dcSaY0MciTnhn52k9qsWmnHwtqotEdNk/BYdBUuuWEMViWhV1njGWYt1wayYPE1v4i0iXSp40iljUgTlgM5/z+lAFjVryFbiTT1nBXZuZiRjP1rk9Q8Sx27SWkaklGOOe/rQNdtTpM8V1KAYXOD/eFcbrXihLm+S4htSBnG1e9AHsOoasupaWtyjJFLG+CkY69qz4ri7EsUgkDbzyMdK5XULvUNKuzfhsK3VT0q/ofiR7y9SK0eNjI2C3XFAGz4p0e2sY01RLks6uNwGOlV7jUbe5tBqGkySRyxY8zngj+lGsSz2F3BZm5in+0naTuyK5fVtWuPCWuzaLPdF7c8uI8cj0FAHXX2uNc6Gb8THkES7m5NeV+MfGsNpdRXNhBIAT8yE9T/kVM1zqGs6g1jaXMkcEjcKT0HvXS2fw10VbZTqcRmc9CexoA5Ce41nxALe8giSGJ1GVHX0Ndx4U8LWMcEbXFmrvJj5jnIq/4Z8LadbS/ZZIlYdVyPeumsjb6ZcHTEtEZs5WT+7zQB//2Q==
1,Cam_0,defective,256,448,2023-08-10 15:14:17,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAIBAQEBAQIBAQECAgICAgQDAgICAgUEBAMEBgUGBgYFBgYGBwkIBgcJBwYGCAsICQoKCgoKBggLDAsKDAkKCgr/2wBDAQICAgICAgUDAwUKBwYHCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgr/wAARCABAAEADASIAAhEBAxEB/8QAHwAAAQUBAQEBAQEAAAAAAAAAAAECAwQFBgcICQoL/8QAtRAAAgEDAwIEAwUFBAQAAAF9AQIDAAQRBRIhMUEGE1FhByJxFDKBkaEII0KxwRVS0fAkM2JyggkKFhcYGRolJicoKSo0NTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uHi4+Tl5ufo6erx8vP09fb3+Pn6/8QAHwEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoL/8QAtREAAgECBAQDBAcFBAQAAQJ3AAECAxEEBSExBhJBUQdhcRMiMoEIFEKRobHBCSMzUvAVYnLRChYkNOEl8RcYGRomJygpKjU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6goOEhYaHiImKkpOUlZaXmJmaoqOkpaanqKmqsrO0tba3uLm6wsPExcbHyMnK0tPU1dbX2Nna4uPk5ebn6Onq8vP09fb3+Pn6/9oADAMBAAIRAxEAPwD6u0iWHTbibw7eW+1N52yevtWjBNpVlBJok20JKMrIy881m3FxpuoWf9p20brJbnM2W5Y/5FVNU8R6frVmGtIzHPEw69T+FAEWsizisZbKeT5x/qTjlves2yje7jWLO2aJvkwO46Vev7uO502G7mZPtET4aPH3ql0qWGS6XUrS3UyH/WxseBQBpQ65eXdidI1pGlYkFHJxgfhXLaleyJqGxZDtTA5NdTqNjdXDLe20QBXoork9UsNQtL7/AEtBukbjAoA6PSbndYB3bjrye2KmtbuK4kyGzg1St7K8ewWCNQFI6k0yKzudLUOzAgt/eoAt3Wkro1x5W8vHcfdxwDms3V9Ji0G+ju3bMcqngdq39Ts4YY5Le/vWF3G2YhjPHY1gm2utb32V3MXcKdhJ/wA+tAFRVWPWUVZA8coAK9RXS6DFp+lanJpzWwlNwmUZudh/yaw7LTrcWb6TJKy3vVWI4A5rpfCGm6dNoUsU14x1KH5gcZJH1NAGzpOnwrc/Z7qXCt3Irm/FNvDd6qLRYlypyHAq5Lrf2iIwxysksbDLCnta209iNTbDyoeSf4vagBbHTgtmYpY8H+EkVHfaK7wlT8y9ciul0WxHiHTFu1h8mQDBUkHNS32lrZ2ZEi89qAOL8YzCaKPXdwGQAyg1V0aWDUVD6dHtnxywXkVcfw7d3YbS5wG8xiQc8YpfDPhZvDuueVdXCkPjDn5QM/X6UASat4bTR3t9eZvMJcCVvarGrtbWM8esaNuS3kA8xRgA+orZvNPF0JNEa7QxfwucVzotpg8+gXt0Viiz5WeNx9R+VAEmoaVZPEmsWz4Qj5480/RkgubtYJJG8puiZ4JrG0ybUJtW/sWe4IgwdvPU8/4V03hzR1juHF6+SqEw7fWgDt/C2kW2lX0FnPbAx3K712ngVv6l4Htrt9mf3Z5ANZXhi7e9gie8RTLAMB1HQV2+nX1rq0RsliKyxruDH/PvQB4/FYJBbG5UZkjyWFZOvQR63ahiGjkQcYOK6rV4ktw00UYCMh3iuU1G5eGQTKmEJwRQAnh63uJ7SaTfk23Zjyax/GFpNqcB8QLuWSAY2px39vrWrNBeW90l1ECIZ8AhD396t3gXQrUieLzPtIPyHtxQBx2kFtSgOqqds1u3y+4Fdroh/tayS5i+WZGwwFcJeW154f1qO5jYBZ3CmMrxya7fSbu48PXMMaEbLvHmHsBjj+ZoA9J8JWNtZwRuzZZxmTnIzir91NPoxe5tJAdwwcHtWJ4VtGe4NpHcHa4yD2rdv9NWxsnmeQvj2oA//9k=
1,Cam_0,defective,320,448,2023-08-10 15:14:17,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAIBAQEBAQIBAQECAgICAgQDAgICAgUEBAMEBgUGBgYFBgYGBwkIBgcJBwYGCAsICQoKCgoKBggLDAsKDAkKCgr/2wBDAQICAgICAgUDAwUKBwYHCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgoKCgr/wAARCABAAEADASIAAhEBAxEB/8QAHwAAAQUBAQEBAQEAAAAAAAAAAAECAwQFBgcICQoL/8QAtRAAAgEDAwIEAwUFBAQAAAF9AQIDAAQRBRIhMUEGE1FhByJxFDKBkaEII0KxwRVS0fAkM2JyggkKFhcYGRolJicoKSo0NTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uHi4+Tl5ufo6erx8vP09fb3+Pn6/8QAHwEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoL/8QAtREAAgECBAQDBAcFBAQAAQJ3AAECAxEEBSExBhJBUQdhcRMiMoEIFEKRobHBCSMzUvAVYnLRChYkNOEl8RcYGRomJygpKjU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6goOEhYaHiImKkpOUlZaXmJmaoqOkpaanqKmqsrO0tba3uLm6wsPExcbHyMnK0tPU1dbX2Nna4uPk5ebn6Onq8vP09fb3+Pn6/9oADAMBAAIRAxEAPwD7m8F2m6bzIwAoWu48NSpDfbZXxgc5Nee+DNcMNsHUAkrx9a6iwvprhDdE7WJ5xQB6Wl1FqWmTRRkZERU8+3WvA/iA80PilrG5JILbcdhXq3hPVpbeKRJmyH+XJrzj406QyiXWICQxBII6g0AcrDbpputvYlo3hcZEv93NdT8P9ONzetYC7AhkGTKvIBz/AJ/KvO/Ct3e+JbeW3eQLJEfmkbqa9F8ARm9snsIsLJGSfMDdef8A69AHQ3NxfaNP/ZMk6G3Y5ibHP0/Oqmrw3NyqCeNCU5Ud60pLWG9sc3ikzW3KnNZstzPqw+0W8ah4+Ci/lQBxvh1Fs4Q0eeG7mu18OT/bJFtugY5zWBoFnFJerG8XyZ5WvS9E8KWzRQzQR7QTkUAJPamwQKvYcYrgPjtqS2egRljhdxD4r03xJavYlDKMjGc9jXiPxT1KfxHqn9i3WI4GOFP9aAOVggEk1rrPhZnWKRR9pHq1emeDtOutPtl1i3TMYOJAvU1xXhDRpNGvG0HUJcwAf6OT0Y12mj3WoWgbT4ZibdgQE7Z46UAbd/qEioNRtoxsfgIe9U7O9EMzssAzMfmx9azri71DTGNhclmjflAT0qOI3AnNq0pGAMHNAHXXfhay0Z18mJc5zmvQfBFsk/h9ZWXlEJzXB+O9We3vUs4Gw38Rz0r0L4ZYbws5mwT5XPPWgDgfij41aBWt4BhkXgHtXkkF0njC+ee4Ta1s3Cgdea6/4wyS2OunUD80YQB0/AV55Z3Etv4gXVbJSkLn5k3dv85oA6DU4BfPE4jCvDjaRxn61vaPHcy6abiIgyRHgHrT2tLdbaC/MakzDsvAqeNIdMuIbn+F8BsDtQBQvJLzVE33C4kjPynGOKhk867hFzDw6/fwetbmoXUWn6l5dsqtFKnzHGcVX+zxWs+6GP8AdPz060AaN/ZS6lqIupH6sN2T716NY6svhjwnI0JAPlELuGa5XR7SC7vlZo8DOcehqh8VPFi2ETeHYZNrg8srUAcZ4w8Qr4g1B47sgK+QvHb/ACKwdP0mOS9NjOpLEZTHFXl0mPUJVle4Kt7V0K6RBDbrc2oHmqo3lj29qAJfBUHmbvD90OSPkdzwKu6tp9tZQmyclzztbPSs9Y2itv7Vjmw6Hmrmn3tvrEDSNkNH94GgDNtNR+0xtYXAHyfdYjnFImuC7ddMZBiP7j+tTapZR3Ui3VpEE2sQ5Heq5totGurfUHtg8ZJ3KRQB/9k=
